Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,I3L0A0,HCG2044781 OS=Homo sapiens OX=9606 GN=TMEM189-UBE2V1 PE=4 SV=1,0,FALSE,50.463,29,11,28,5,370,42.2,6.71,90.27,11,metabolic process;response to stimulus,cytoplasm;membrane;nucleus,catalytic activity;protein binding,"Pf00179, Pf10520",,ENSG00000124208.16,20,,,,,0,7,4150.9,4565.1,4529.7,5443.1,4527.8,6185.6,7866.9,7164.3,4926.6,3293.6,4150.9,4127.2,4112.7,3797.9,3600.8,2462.9,2601.3,1543.3,452.1,307.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95071,E3 ubiquitin-protein ligase UBR5 OS=Homo sapiens OX=9606 GN=UBR5 PE=1 SV=2,0,FALSE,50.447,8,16,17,16,2799,309.2,5.85,24.76,16,cell proliferation;metabolic process;regulation of biological process;response to stimulus,cytosol;membrane;nucleus,catalytic activity;metal ion binding;protein binding;RNA binding,"Pf00632, Pf00658, Pf02207, Pf11547",51366,ENSG00000104517.12,8,Mesodermal Commitment Pathway; Tryptophan metabolism,UBR5,Ubiquitin mediated proteolysis,,3,0,1321.8,1120.8,1304.9,1180.5,1281.8,1086.6,934.6,1676.4,968.3,8311.1,1321.8,1013.3,1184.7,823.7,1019.4,432.6,309.1,361.1,88.9,776.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P05387,60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1,0,FALSE,50.356,77,6,11,6,115,11.7,4.54,49.89,6,cell organization and biogenesis;metabolic process;transport,cytosol;membrane;ribosome,protein binding;structural molecule activity,Pf00428,6181,ENSG00000177600.8,11,Cytoplasmic Ribosomal Proteins,RPLP2,Ribosome,Peptide chain elongation; Eukaryotic Translation Termination; Viral mRNA Translation; L13a-mediated translational silencing of Ceruloplasmin expression; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Selenocysteine synthesis; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); GTP hydrolysis and joining of the 60S ribosomal subunit; Major pathway of rRNA processing in the nucleolus and cytosol; Regulation of expression of SLITs and ROBOs; Formation of a pool of free 40S subunits; SRP-dependent cotranslational protein targeting to membrane,34,0,2362.5,1891,2464.2,1834.6,2699,2208.8,2418,2108.7,1665.2,1977.9,2362.5,1709.6,2237.3,1280.1,2146.4,879.4,799.5,454.3,152.8,184.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P63167,"Dynein light chain 1, cytoplasmic OS=Homo sapiens OX=9606 GN=DYNLL1 PE=1 SV=1",0,FALSE,50.291,58,5,14,3,89,10.4,7.4,57.15,5,cell communication;cell death;cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport,chromosome;cytoplasm;cytoskeleton;cytosol;membrane;mitochondrion;nucleus,catalytic activity;motor activity;protein binding,Pf01221,8655,ENSG00000088986.10,12,,DYNLL1,Vasopressin-regulated water reabsorption,COPI-independent Golgi-to-ER retrograde traffic; Regulation of PLK1 Activity at G2/M Transition; Recruitment of NuMA to mitotic centrosomes; Loss of Nlp from mitotic centrosomes; Neutrophil degranulation; Separation of Sister Chromatids; COPI-mediated anterograde transport; HSP90 chaperone cycle for steroid hormone receptors (SHR); AURKA Activation by TPX2; Anchoring of the basal body to the plasma membrane; Activation of BIM and translocation to mitochondria ; Recruitment of mitotic centrosome proteins and complexes; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Resolution of Sister Chromatid Cohesion; Intraflagellar transport; RHO GTPases Activate Formins; MHC class II antigen presentation; Macroautophagy,55,2,706.3,731.2,814.3,832.7,764.1,1002.4,919.1,923.5,565,487.9,706.3,661.1,739.3,581,607.6,399.1,303.9,198.9,51.9,45.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q07960,Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1,0,FALSE,50.281,30,11,14,11,439,50.4,6.29,44.02,11,regulation of biological process;response to stimulus;transport,cytoplasm;cytosol;endosome;membrane,enzyme regulator activity;protein binding,"Pf00620, Pf00650, Pf13716",392,ENSG00000175220.11,11,,ARHGAP1,,Rho GTPase cycle,3,0,1233,1277.3,1281.7,1459.3,1379.6,1657.7,1744.6,1762.3,1844.7,1029.2,1233,1154.8,1163.7,1018.3,1097.1,660,576.9,379.6,169.3,96.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14019,Coactosin-like protein OS=Homo sapiens OX=9606 GN=COTL1 PE=1 SV=3,0,FALSE,50.151,68,13,21,13,142,15.9,5.67,64.48,13,defense response;response to stimulus;transport,cytoplasm;cytoskeleton;extracellular;nucleus;organelle lumen,protein binding,"Pf00241, Pf01453",23406,ENSG00000103187.7,16,,COTL1,,Neutrophil degranulation,3,0,4530.9,4938.7,3835.4,5448,4567.5,6819.3,8319.4,9515.9,9117.8,6291.8,4530.9,4464.8,3482.3,3801.3,3632.4,2715.2,2750.9,2049.9,836.7,587.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q5T6F2,Ubiquitin-associated protein 2 OS=Homo sapiens OX=9606 GN=UBAP2 PE=1 SV=1,0,FALSE,50.122,13,9,11,9,1119,117,7.34,38.32,9,regulation of biological process,cytoplasm;nucleus,protein binding;RNA binding,"Pf00627, Pf12478, Pf14555",55833,ENSG00000137073.21,9,,UBAP2,,,0,0,909.1,881.7,972.1,959.8,1265.8,1403.3,1751.5,1591.6,2361,1940.3,909.1,797.1,882.6,669.7,1006.6,558.7,579.2,342.8,216.7,181.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q16555,Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1,0,FALSE,50.072,27,11,12,11,572,62.3,6.38,43.61,11,cell differentiation;cell organization and biogenesis;cellular component movement;development;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytoskeleton;cytosol;membrane,catalytic activity;protein binding,"Pf01979, Pf07969, Pf13147, Pf13594",1808,ENSG00000092964.17,8,Regulation of Microtubule Cytoskeleton; Brain-Derived Neurotrophic Factor (BDNF) signaling pathway,DPYSL2,Axon guidance,Recycling pathway of L1; CRMPs in Sema3A signaling,9,0,1398.1,1546.2,1504.1,1560.5,1933.5,1878.1,1840,2161.9,1104.8,1175.4,1398.1,1397.9,1365.6,1088.8,1537.6,747.8,608.4,465.7,101.4,109.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96I15,Selenocysteine lyase OS=Homo sapiens OX=9606 GN=SCLY PE=1 SV=4,0,FALSE,50.015,31,11,13,11,445,48.1,7.12,42.34,11,metabolic process,cytoplasm;cytosol,catalytic activity;protein binding,Pf00266,51540,,2,Selenium Metabolism and Selenoproteins,SCLY,Selenocompound metabolism; Metabolic pathways,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",7,0,1460.3,1600.5,1654.6,1609.6,2436.9,2251.3,3624.2,3775,2195.8,1572.2,1460.3,1447,1502.2,1123.1,1938,896.4,1198.4,813.2,201.5,146.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P23919,Thymidylate kinase OS=Homo sapiens OX=9606 GN=DTYMK PE=1 SV=4,0,FALSE,50.003,69,17,24,17,212,23.8,8.27,61.15,17,cell differentiation;cell proliferation;metabolic process;response to stimulus,cytoplasm;cytosol;mitochondrion;organelle lumen,catalytic activity;nucleotide binding,"Pf00406, Pf02223",1841,ENSG00000168393.12,2,,DTYMK,Pyrimidine metabolism; Metabolic pathways,Interconversion of nucleotide di- and triphosphates,5,0,5681.6,4620.2,5128.8,3782.1,3927.9,3334.7,2684.2,2900.7,2300.3,2206.5,5681.6,4177,4656.7,2639,3123.8,1327.8,887.6,624.9,211.1,206,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14149,MORC family CW-type zinc finger protein 3 OS=Homo sapiens OX=9606 GN=MORC3 PE=1 SV=3,0,FALSE,49.89,20,15,15,15,939,107,5.6,39.04,15,metabolic process;regulation of biological process,nucleus,metal ion binding;RNA binding,"Pf02518, Pf04111, Pf05622, Pf07496, Pf11932, Pf13589",23515,ENSG00000159256.12,21,Interactome of polycomb repressive complex 2 (PRC2),MORC3,,,1,0,2634.1,2242.3,2694.7,2097.4,2469.6,2182.2,1789.1,1897.7,1640.7,1553,2634.1,2027.2,2446.6,1463.5,1964,868.9,591.6,408.8,150.6,145,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15819,Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4,0,FALSE,49.867,69,10,35,4,145,16.4,8.09,108.76,10,cell proliferation;metabolic process;regulation of biological process;response to stimulus,cytoplasm;nucleus,catalytic activity;protein binding,Pf00179,7336,ENSG00000169139.11,8,,UBE2V2,,G2/M DNA damage checkpoint; E3 ubiquitin ligases ubiquitinate target proteins; Formation of Incision Complex in GG-NER; Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks; Processing of DNA double-strand break ends; Nonhomologous End-Joining (NHEJ); Antigen processing: Ubiquitination & Proteasome degradation,23,0,2197.2,2131.8,2234,2612.7,3536.7,3117.9,3255.5,3079.6,2580.9,3320,2197.2,1927.3,2028.3,1823,2812.6,1241.4,1076.5,663.4,236.8,310,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UHD9,Ubiquilin-2 OS=Homo sapiens OX=9606 GN=UBQLN2 PE=1 SV=2,0,FALSE,49.857,19,8,11,4,624,65.7,5.22,47.38,8,metabolic process;regulation of biological process,cytoplasm;cytosol;membrane;nucleus;vacuole,protein binding,"Pf00240, Pf00627, Pf11976",29978,ENSG00000188021.8,X,,UBQLN2,Protein processing in endoplasmic reticulum,Cargo recognition for clathrin-mediated endocytosis,5,0,723.8,743.3,695.2,866.7,994.2,834.8,1052.4,957.3,1297.4,940,723.8,672,631.2,604.8,790.6,332.4,348,206.2,119.1,87.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O15347,High mobility group protein B3 OS=Homo sapiens OX=9606 GN=HMGB3 PE=1 SV=4,0,FALSE,49.856,35,10,14,10,200,23,8.37,52.16,10,defense response;development;metabolic process;regulation of biological process;response to stimulus,chromosome;cytoplasm;nucleus,DNA binding;protein binding;RNA binding,"Pf00505, Pf09011",3149,ENSG00000029993.14,X,,HMGB3,,,0,0,3015.8,3337.2,3127.2,3618.9,3951.3,3993.7,4176,4651.7,4879,6239.9,3015.8,3017,2839.3,2525.1,3142.4,1590.1,1380.9,1002.1,447.7,582.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y6Y0,Influenza virus NS1A-binding protein OS=Homo sapiens OX=9606 GN=IVNS1ABP PE=1 SV=3,0,FALSE,49.823,17,9,11,9,642,71.7,5.53,36.41,9,metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytoskeleton;cytosol;nucleus;spliceosomal complex,protein binding,"Pf00651, Pf01344, Pf07646, Pf07707, Pf13415, Pf13418, Pf13854, Pf13964",10625,ENSG00000116679.15,1,,IVNS1ABP,Influenza A,,1,0,1757.7,1759.4,1599.9,1753.3,1695.2,1447.1,986.4,1199.6,1080.1,1782.6,1757.7,1590.6,1452.6,1223.4,1348.1,576.2,326.2,258.4,99.1,166.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8TAQ2,SWI/SNF complex subunit SMARCC2 OS=Homo sapiens OX=9606 GN=SMARCC2 PE=1 SV=1,0,FALSE,49.727,13,15,20,10,1214,132.8,5.69,54.19,15,cell organization and biogenesis;metabolic process;regulation of biological process,nucleus,DNA binding;protein binding,Pf04433,6601,ENSG00000139613.11,12,,SMARCC2,,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known; RMTs methylate histone arginines,8,0,1613.8,1177.8,1214,1156.3,1541,1161.8,1038.3,1054.2,1124.9,1052.4,1613.8,1064.8,1102.3,806.8,1225.5,462.6,343.3,227.1,103.2,98.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O00160,Unconventional myosin-If OS=Homo sapiens OX=9606 GN=MYO1F PE=1 SV=3,0,FALSE,49.627,15,17,17,17,1098,124.8,9.11,42.92,17,,,catalytic activity;motor activity;nucleotide binding;protein binding,"Pf00018, Pf00063, Pf06017, Pf07653, Pf14604",4542,ENSG00000142347.16,19,,MYO1F,,,0,0,2332.7,2293.4,2384.8,2511.1,2514.1,2614.7,1852.1,1631.7,1715.2,1644.3,2332.7,2073.4,2165.3,1752.1,1999.4,1041.1,612.4,351.5,157.4,153.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13409,Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1I2 PE=1 SV=3,0,FALSE,49.622,21,9,13,4,638,71.4,5.2,53.13,9,cell division;cell organization and biogenesis;cellular component movement;regulation of biological process;transport,cytoplasm;cytoskeleton;cytosol;extracellular;Golgi;mitochondrion;organelle lumen,catalytic activity;motor activity;protein binding,"Pf00400, Pf11540",1781,ENSG00000077380.15,2,,DYNC1I2,Salmonella infection; Phagosome; Vasopressin-regulated water reabsorption,COPI-independent Golgi-to-ER retrograde traffic; Regulation of PLK1 Activity at G2/M Transition; AURKA Activation by TPX2; Anchoring of the basal body to the plasma membrane; Recruitment of NuMA to mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Loss of Nlp from mitotic centrosomes; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; COPI-mediated anterograde transport; MHC class II antigen presentation; HSP90 chaperone cycle for steroid hormone receptors (SHR),48,5,2254.5,2000.9,2124,2394.1,2440.1,2140.4,2392.5,2016.6,1950.1,2094.5,2254.5,1808.9,1928.4,1670.5,1940.5,852.2,791.1,434.4,179,195.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15233,Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4,0,FALSE,49.59,30,14,19,13,471,54.2,8.95,57.67,14,defense response;metabolic process;regulation of biological process;response to stimulus,membrane;nucleus,DNA binding;protein binding;RNA binding,"Pf00076, Pf08075, Pf13893, Pf14259",4841,ENSG00000147140.15,X,mRNA Processing,NONO,,,1,0,3792.9,3086.1,3003.4,3185.2,3081.9,2890.7,2386.5,2401.1,2736.1,3060.8,3792.9,2790,2726.9,2222.5,2451,1151,789.1,517.2,251.1,285.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13153,Serine/threonine-protein kinase PAK 1 OS=Homo sapiens OX=9606 GN=PAK1 PE=1 SV=2,0,FALSE,49.521,22,10,18,4,545,60.6,5.76,66.53,10,cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytosol;membrane,catalytic activity;nucleotide binding;protein binding,"Pf00069, Pf00786, Pf07714, Pf14531",5058,ENSG00000149269.9,11,Integrin-mediated Cell Adhesion; Prolactin Signaling Pathway; Regulation of Microtubule Cytoskeleton; Focal Adhesion; Signaling of Hepatocyte Growth Factor Receptor; Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation; Rac1/Pak1/p38/MMP-2 pathway; Association Between Physico-Chemical Features and Toxicity Associated Pathways; MAPK Signaling Pathway; T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection; VEGFA-VEGFR2 Signaling Pathway; Chemokine signaling pathway; EGF/EGFR Signaling Pathway; Regulation of Actin Cytoskeleton; T-Cell antigen Receptor (TCR)  Signaling Pathway,PAK1,Regulation of actin cytoskeleton; Renal cell carcinoma; MAPK signaling pathway; Chemokine signaling pathway; Ras signaling pathway; Proteoglycans in cancer; ErbB signaling pathway; cAMP signaling pathway; T cell receptor signaling pathway; Epithelial cell signaling in Helicobacter pylori infection; Hippo signaling pathway -multiple species; Focal adhesion; Natural killer cell mediated cytotoxicity; Axon guidance; Fc gamma R-mediated phagocytosis,RHO GTPases activate PAKs; Sema3A PAK dependent Axon repulsion; Signal transduction by L1; Smooth Muscle Contraction; FCERI mediated MAPK activation; CD209 (DC-SIGN) signaling; Ephrin signaling; Activation of RAC1; EPHB-mediated forward signaling; RHO GTPases Activate ROCKs; Generation of second messenger molecules; CD28 dependent Vav1 pathway; DSCAM interactions; VEGFR2 mediated vascular permeability; Regulation of actin dynamics for phagocytic cup formation; MAPK6/MAPK4 signaling; RHO GTPases activate PKNs,71,0,404.4,417.1,416.4,373.9,347.9,447.5,420,343.2,280.7,187.9,404.4,377.1,378.1,260.9,276.7,178.2,138.9,73.9,25.8,17.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P29590,Protein PML OS=Homo sapiens OX=9606 GN=PML PE=1 SV=3,0,FALSE,49.472,16,12,12,12,882,97.5,6.21,44.71,12,cell death;cell differentiation;cell organization and biogenesis;cellular component movement;cellular homeostasis;defense response;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytosol;endoplasmic reticulum;endosome;membrane;nucleus,DNA binding;metal ion binding;protein binding,"Pf00097, Pf00643, Pf12126, Pf13639, Pf13920, Pf14634, Pf14835",5371,ENSG00000140464.19,15,miRNA Regulation of DNA Damage Response; Wnt/beta-catenin Signaling Pathway in Leukemia; TGF-beta Signaling Pathway; DNA Damage Response,PML,Herpes simplex infection; Endocytosis; Pathways in cancer; Ubiquitin mediated proteolysis; Influenza A; Transcriptional misregulation in cancer; Acute myeloid leukemia,Interferon gamma signaling; Regulation of TP53 Activity through Acetylation; Regulation of RUNX1 Expression and Activity; SUMOylation of DNA damage response and repair proteins; Regulation of PTEN localization,33,0,1804.8,1650.5,1684.3,1747.6,1985.3,1973.8,1935.4,2433.1,2855.7,2424.2,1804.8,1492.1,1529.3,1219.4,1578.8,785.9,640,524.1,262.1,226.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15942,Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1,0,FALSE,49.438,25,10,15,10,572,61.2,6.67,49.98,10,cell communication;cell organization and biogenesis;regulation of biological process;response to stimulus,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,metal ion binding;protein binding;RNA binding,Pf00412,7791,ENSG00000159840.15,7,Integrin-mediated Cell Adhesion; Focal Adhesion,ZYX,Focal adhesion,,3,0,2446.1,2343.5,2192.3,2792.8,2587.2,3011.5,3863.5,3741.6,4783.6,4656.2,2446.1,2118.7,1990.5,1948.7,2057.5,1199,1277.5,806,439,434.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y5X1,Sorting nexin-9 OS=Homo sapiens OX=9606 GN=SNX9 PE=1 SV=1,0,FALSE,49.335,26,12,13,12,595,66.6,5.58,46.12,12,cell division;cell organization and biogenesis;regulation of biological process;transport,cytoplasm;cytosol;Golgi;membrane,protein binding,"Pf00018, Pf00787, Pf07653, Pf10456, Pf14604",51429,ENSG00000130340.15,6,,SNX9,,Golgi Associated Vesicle Biogenesis; Clathrin-mediated endocytosis,6,0,2669.7,2741.5,2505.6,2374.1,2562.7,2006.4,1663.8,1782,2055.5,1757.5,2669.7,2478.5,2274.9,1656.5,2038.1,798.9,550.2,383.9,188.6,164.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9HA64,Ketosamine-3-kinase OS=Homo sapiens OX=9606 GN=FN3KRP PE=1 SV=2,0,FALSE,49.335,36,12,21,12,309,34.4,7.33,65.06,12,metabolic process,cytosol,catalytic activity;enzyme regulator activity,"Pf01636, Pf03881",79672,ENSG00000141560.14,17,,FN3KRP,,"Gamma carboxylation, hypusine formation and arylsulfatase activation",3,0,3429.6,3671.7,3581.6,4320.8,3731.8,5184.1,6687.7,7925.3,4720.3,1916,3429.6,3319.5,3251.8,3014.8,2967.8,2064.1,2211.4,1707.3,433.2,178.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P51991,Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2,0,FALSE,49.271,35,11,21,8,378,39.6,9.01,71.71,11,metabolic process;transport,cytoplasm;nucleus;spliceosomal complex,protein binding;RNA binding;transporter activity,"Pf00076, Pf13893, Pf14259",220988,ENSG00000170144.20,2,,HNRNPA3,Spliceosome,mRNA Splicing - Major Pathway,5,0,3124.4,3160.1,3230.9,3041.6,2589.8,2483.1,2015.8,2821.1,2046,3222.6,3124.4,2856.9,2933.4,2122.3,2059.6,988.7,666.5,607.7,187.8,300.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q16186,Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens OX=9606 GN=ADRM1 PE=1 SV=2,0,FALSE,49.254,23,11,20,11,407,42.1,5.07,52.4,11,cell organization and biogenesis;metabolic process;regulation of biological process,cytoplasm;cytosol;membrane;nucleus;proteasome,enzyme regulator activity;protein binding,Pf04683,11047,ENSG00000130706.12,20,,ADRM1,,UCH proteinases; Ub-specific processing proteases,5,0,3447.5,3163,2839.7,2954,2778.7,2845,2452.1,2616,1615.4,1356.9,3447.5,2859.6,2578.3,2061.1,2209.8,1132.8,810.8,563.5,148.2,126.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q5VVC8,60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2,0,FALSE,49.088,50,10,20,10,167,19,9.8,56.92,10,,,,,,,,,,,,0,0,4358.8,3227,4031.3,3356.9,4464,4929.9,5209.6,5990.7,1763.6,2134.5,4358.8,2917.4,3660.1,2342.3,3550.1,1962.9,1722.6,1290.5,161.8,199.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q1KMD3,Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens OX=9606 GN=HNRNPUL2 PE=1 SV=1,0,FALSE,49.021,21,15,17,15,747,85.1,4.91,48.54,15,,membrane;nucleus,protein binding;RNA binding,"Pf00622, Pf02037, Pf08433, Pf13671",221092,ENSG00000214753.2,11,,HNRNPUL2,,,0,0,2697.1,2453.2,2337.9,2223.6,2238.3,1770.5,1594.5,1840.7,1772,1857.7,2697.1,2217.9,2122.6,1551.5,1780.1,704.9,527.3,396.5,162.6,173.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,E5RI99,60S ribosomal protein L30 (Fragment) OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=1,0,FALSE,48.995,65,8,23,8,114,12.6,9.55,73.78,8,metabolic process,ribosome,structural molecule activity,Pf01248,,ENSG00000156482.10,8,,,,,0,0,4222.6,3290.5,4077.8,3177.1,4306.2,5044.1,4669.1,6141.8,3033.3,2047.6,4222.6,2974.8,3702.3,2216.8,3424.5,2008.4,1543.9,1323,278.4,191.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P46776,60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2,0,FALSE,48.838,40,9,16,9,148,16.6,11,48.49,9,cell organization and biogenesis;metabolic process;transport,cytosol;endoplasmic reticulum;membrane;ribosome,protein binding;RNA binding;structural molecule activity,Pf00828,6157,ENSG00000166441.12,11,Cytoplasmic Ribosomal Proteins,RPL27A,Ribosome,Peptide chain elongation; Eukaryotic Translation Termination; Viral mRNA Translation; L13a-mediated translational silencing of Ceruloplasmin expression; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Selenocysteine synthesis; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); GTP hydrolysis and joining of the 60S ribosomal subunit; Major pathway of rRNA processing in the nucleolus and cytosol; Regulation of expression of SLITs and ROBOs; Formation of a pool of free 40S subunits; SRP-dependent cotranslational protein targeting to membrane,34,0,2617.6,2021.5,2632.3,1753.7,2982.9,3444.7,6066.8,3435.9,1808.4,1529.3,2617.6,1827.5,2390,1223.6,2372.2,1371.5,2006.1,740.1,165.9,142.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O00754,Lysosomal alpha-mannosidase OS=Homo sapiens OX=9606 GN=MAN2B1 PE=1 SV=3,0,FALSE,48.771,13,11,16,11,1011,113.7,7.28,45.1,11,metabolic process;transport,extracellular;organelle lumen;vacuole,catalytic activity;metal ion binding,"Pf01074, Pf07748, Pf09261",4125,ENSG00000104774.12,19,,MAN2B1,Other glycan degradation; Lysosome,Neutrophil degranulation; Lysosomal oligosaccharide catabolism,8,0,1229.6,1447.2,1390.9,1494,1419.4,1800.4,1751.2,1848.8,3250.3,3333.5,1229.6,1308.3,1262.9,1042.5,1128.8,716.8,579.1,398.3,298.3,311.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P51148,Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2,0,FALSE,48.603,48,8,14,5,216,23.5,8.41,51.7,8,regulation of biological process;response to stimulus;transport,endosome;membrane,catalytic activity;nucleotide binding;protein binding,"Pf00009, Pf00025, Pf00071, Pf04670, Pf08477",5878,ENSG00000108774.14,17,,RAB5C,Phagosome; Endocytosis; Ras signaling pathway; Tuberculosis; Vasopressin-regulated water reabsorption; Amoebiasis,TBC/RABGAPs; Neutrophil degranulation; Clathrin-mediated endocytosis; Golgi Associated Vesicle Biogenesis; RAB GEFs exchange GTP for GDP on RABs; RAB geranylgeranylation,21,3,1372.8,1390.4,1585.7,1508.9,1856.5,1845.2,1705.1,1317.6,869.6,960.9,1372.8,1257,1439.7,1052.8,1476.4,734.7,563.8,283.8,79.8,89.7,High,High,High,High,High,High,High,High,High,High,1,
