Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,Medium,Master Protein,O96014,Protein Wnt-11 OS=Homo sapiens OX=9606 GN=WNT11 PE=1 SV=2,0.022,FALSE,1.532,7,1,1,1,354,39.2,8.69,2.6,1,cell differentiation;cell organization and biogenesis;development;metabolic process;regulation of biological process;response to stimulus,cytoplasm;extracellular,DNA binding;enzyme regulator activity;protein binding,Pf00110,7481,ENSG00000085741.12,11,Association Between Physico-Chemical Features and Toxicity Associated Pathways; ESC Pluripotency Pathways; Wnt Signaling in Kidney Disease; Wnt Signaling Pathway and Pluripotency; Wnt Signaling Pathway; DNA Damage Response (only ATM dependent),WNT11,Proteoglycans in cancer; Breast cancer; Basal cell carcinoma; Melanogenesis; Pathways in cancer; Signaling pathways regulating pluripotency of stem cells; Hippo signaling pathway; mTOR signaling pathway; Wnt signaling pathway; HTLV-I infection,WNT ligand biogenesis and trafficking; Class B/2 (Secretin family receptors); Ca2+ pathway; PCP/CE pathway,25,0,141,123.3,162.1,140.3,127.1,159.2,245.1,173.9,325.8,258.8,141,86,118.2,127.6,49.9,52.3,75.8,35.5,30.2,18.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,P05164,Myeloperoxidase OS=Homo sapiens OX=9606 GN=MPO PE=1 SV=1,0.022,FALSE,1.531,1,1,1,1,745,83.8,8.97,0,1,cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus;transport,extracellular;mitochondrion;nucleus;organelle lumen;vacuole,antioxidant activity;catalytic activity;metal ion binding,Pf03098,4353,ENSG00000005381.7,17,Selenium Micronutrient Network; Vitamin B12 Metabolism; Folate Metabolism; Benzene metabolism,MPO,Transcriptional misregulation in cancer; Phagosome,Neutrophil degranulation,9,0,12.1,20.2,20.1,38.9,16.3,538.2,30,77,104.6,81.6,12.1,14.1,14.7,35.4,6.4,176.7,9.3,15.7,9.7,5.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,P0C7M4,Rhox homeobox family member 2B OS=Homo sapiens OX=9606 GN=RHOXF2B PE=1 SV=1,0.022,FALSE,1.513,3,1,1,1,288,31.6,4.59,2.08,1,regulation of biological process,nucleus,DNA binding,Pf00046,727940,ENSG00000203989.4,X,,RHOXF2B,,,0,0,224,188.4,178.7,174.4,172.5,175.2,169.4,200.6,239.4,253.2,224,131.4,130.3,158.7,67.8,57.5,52.4,40.9,22.2,17.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,E9PBQ7,Gamma-aminobutyric acid receptor subunit alpha-2 OS=Homo sapiens OX=9606 GN=GABRA2 PE=1 SV=1,0.022,FALSE,1.504,1,1,1,1,511,58.2,9.11,2.18,1,regulation of biological process;response to stimulus;transport,membrane,receptor activity;signal transducer activity;transporter activity,"Pf02931, Pf02932",2555,ENSG00000151834.15,4,,GABRA2,,,0,0,471.4,478.2,444.1,504.5,445,380.7,422.6,370.4,417.4,337.4,471.4,333.4,323.7,458.9,174.8,125,130.6,75.6,38.7,23.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,P54826,Growth arrest-specific protein 1 OS=Homo sapiens OX=9606 GN=GAS1 PE=2 SV=2,0.022,FALSE,1.504,2,1,3,1,345,35.7,5.55,4.27,1,regulation of biological process;response to stimulus,membrane,protein binding,Pf02351,2619,ENSG00000180447.6,9,,GAS1,Hedgehog signaling pathway,Ligand-receptor interactions; Activation of SMO,6,0,261.3,260.8,157.3,371.9,99.4,60.3,112.4,44.9,99.8,128.6,261.3,181.8,114.6,338.3,39,19.8,34.7,9.2,9.3,9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,H0YI78,Kinesin-like protein KIF21A (Fragment) OS=Homo sapiens OX=9606 GN=KIF21A PE=1 SV=1,0.022,FALSE,1.493,2,1,1,1,655,71.4,5.72,0,1,cellular component movement,,catalytic activity;motor activity;protein binding,Pf00400,,ENSG00000139116.18,12,,,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q14254,Flotillin-2 OS=Homo sapiens OX=9606 GN=FLOT2 PE=1 SV=2,0.023,FALSE,1.485,3,1,1,1,428,47,5.25,0,1,cell organization and biogenesis;regulation of biological process,cytoskeleton;endosome;membrane,protein binding,Pf01145,2319,ENSG00000132589.15,17,Angiopoietin Like Protein 8 Regulatory Pathway; Insulin Signaling,FLOT2,Insulin signaling pathway,Synaptic adhesion-like molecules,6,0,309.2,311.3,375.5,339.1,366.3,508.8,435.9,533.6,723.8,644,309.2,217,273.7,308.5,143.9,167.1,134.7,108.9,67.1,45.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9UJK0,Ribosome biogenesis protein TSR3 homolog OS=Homo sapiens OX=9606 GN=TSR3 PE=1 SV=1,0.023,FALSE,1.483,3,1,1,1,312,33.6,6.87,0,1,metabolic process,cytosol,catalytic activity,"Pf04034, Pf04068",115939,ENSG00000007520.3,16,,TSR3,,rRNA modification in the nucleus and cytosol,4,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q13131,5'-AMP-activated protein kinase catalytic subunit alpha-1 OS=Homo sapiens OX=9606 GN=PRKAA1 PE=1 SV=4,0.023,FALSE,1.466,1,1,1,1,559,64,8.12,0,1,cell communication;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol;membrane;nucleus,catalytic activity;metal ion binding;nucleotide binding;protein binding,"Pf00069, Pf07714, Pf14531",5562,ENSG00000132356.11,5,AMP-activated Protein Kinase (AMPK) Signaling; Target Of Rapamycin (TOR) Signaling; Energy Metabolism; Sterol Regulatory Element-Binding Proteins (SREBP) signalling; SREBF and miR33 in cholesterol and lipid homeostasis; Leptin signaling pathway; Brain-Derived Neurotrophic Factor (BDNF) signaling pathway; mir-124 predicted interactions with cell cycle and differentiation; ATM Signaling Network in Development and Disease; VEGFA-VEGFR2 Signaling Pathway; Angiopoietin Like Protein 8 Regulatory Pathway; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; Leptin and adiponectin; Insulin Signaling,PRKAA1,Adipocytokine signaling pathway; mTOR signaling pathway; FoxO signaling pathway; PI3K-Akt signaling pathway; Autophagy; Glucagon signaling pathway; Longevity regulating pathway - multiple species; Non-alcoholic fatty liver disease (NAFLD); Hypertrophic cardiomyopathy (HCM); AMPK signaling pathway; Longevity regulating pathway; Oxytocin signaling pathway; Insulin resistance; Insulin signaling pathway; Circadian rhythm,Energy dependent regulation of mTOR by LKB1-AMPK; TP53 Regulates Metabolic Genes; Regulation of TP53 Activity through Phosphorylation; Macroautophagy,41,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,H0Y6D8,TATA-box-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=TBP PE=1 SV=1,0.023,FALSE,1.459,7,1,1,1,101,11.6,9.83,0,1,metabolic process,,DNA binding,Pf00352,,ENSG00000112592.13,6,,,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,H3BN30,Uncharacterized protein C16orf97 OS=Homo sapiens OX=9606 GN=C16orf97 PE=2 SV=1,0.024,FALSE,1.453,8,1,1,1,126,14.2,9.17,0,1,,,,,388276,,16,,C16orf97; LOC388276,,,0,0,71.9,84.9,85.9,72.7,69,93.2,141.9,150.6,230.1,176.8,71.9,59.2,62.6,66.1,27.1,30.6,43.9,30.7,21.3,12.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,A0A087WV34,Glycosylated lysosomal membrane protein OS=Homo sapiens OX=9606 GN=GLMP PE=1 SV=1,0.024,FALSE,1.447,6,1,1,1,320,34.6,6.52,0,1,regulation of biological process;response to stimulus,cytosol;membrane;nucleus;vacuole,DNA binding,Pf15065,112770,ENSG00000198715.11,1,,C1orf85; GLMP,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,A0A0C4DG20,Sperm-associated antigen 16 protein OS=Homo sapiens OX=9606 GN=SPAG16 PE=1 SV=1,0.024,FALSE,1.439,7,1,1,1,251,29.1,8.82,0,1,cell organization and biogenesis;cellular component movement;response to stimulus,cytoplasm;nucleus,,,79582,ENSG00000144451.18,2,,SPAG16,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,O96033,Molybdopterin synthase sulfur carrier subunit OS=Homo sapiens OX=9606 GN=MOCS2 PE=1 SV=1,0.024,FALSE,1.43,7,1,1,1,88,9.7,4.72,0,1,metabolic process,cytoplasm;cytosol;nucleus,catalytic activity;nucleotide binding,Pf02597,4338,ENSG00000164172.18,5,,MOCS2,,Molybdenum cofactor biosynthesis,4,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9BXH1,"Bcl-2-binding component 3, isoforms 1/2 OS=Homo sapiens OX=9606 GN=BBC3 PE=1 SV=1",0.024,FALSE,1.426,4,1,1,1,193,20.5,8.78,2.2,1,cell death;cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport,cytosol;endoplasmic reticulum;membrane;mitochondrion;vacuole,protein binding,,27113,ENSG00000105327.17,19,miRNA Regulation of DNA Damage Response; TP53 Network; Integrated Cancer pathway; Apoptosis; Photodynamic therapy-induced unfolded protein response; DNA Damage Response,BBC3,p53 signaling pathway; Platinum drug resistance; Apoptosis - multiple species; Huntington's disease; Measles; Apoptosis; Hippo signaling pathway,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release; Activation of PUMA and translocation to mitochondria; BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,25,0,419.6,412.9,429.1,536.7,594.1,632.4,755.2,389.6,260.6,239.1,419.6,287.9,312.8,488.2,233.4,207.7,233.4,79.5,24.2,16.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q5TA50,Ceramide-1-phosphate transfer protein OS=Homo sapiens OX=9606 GN=CPTP PE=1 SV=1,0.024,FALSE,1.424,4,1,1,1,214,24.4,7.21,0,1,metabolic process;transport,cytoplasm;cytosol;endosome;Golgi;membrane;nucleus,transporter activity,Pf08718,80772,ENSG00000224051.6,1,,GLTPD1; CPTP,,Glycosphingolipid metabolism,4,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,M0R2F7,Kallikrein-15 (Fragment) OS=Homo sapiens OX=9606 GN=KLK15 PE=4 SV=1,0.024,FALSE,1.421,19,1,1,1,43,5.2,11.47,0,1,metabolic process,,catalytic activity,Pf00089,,ENSG00000174562.13,19,PPAR Alpha Pathway,,,,1,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q6NS38,DNA oxidative demethylase ALKBH2 OS=Homo sapiens OX=9606 GN=ALKBH2 PE=1 SV=1,0.025,FALSE,1.416,3,1,1,1,261,29.3,9.66,1.89,1,metabolic process;regulation of biological process;response to stimulus,cytoskeleton;nucleus,catalytic activity;metal ion binding,Pf13532,121642,ENSG00000189046.10,12,,ALKBH2,,ALKBH2 mediated reversal of alkylation damage,4,0,283.4,284.9,281.5,313.4,410.3,420.7,520.5,710.4,1533.9,2213.3,283.4,198.6,205.2,285,161.2,138.1,160.9,145,142.3,155.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,H3BNM8,U6 snRNA phosphodiesterase OS=Homo sapiens OX=9606 GN=USB1 PE=1 SV=1,0.025,FALSE,1.416,3,1,1,1,214,24.8,6.6,2.02,1,metabolic process,nucleus,catalytic activity,Pf09749,79650,ENSG00000103005.11,16,,USB1,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,P61764,Syntaxin-binding protein 1 OS=Homo sapiens OX=9606 GN=STXBP1 PE=1 SV=1,0.025,FALSE,1.415,2,1,1,1,594,67.5,6.96,0,1,cell communication;cell organization and biogenesis;regulation of biological process;response to stimulus;transport,cytoplasm;cytoskeleton;cytosol;membrane;mitochondrion;nucleus,protein binding;RNA binding,Pf00995,6812,ENSG00000136854.19,9,Synaptic Vesicle Pathway; EGF/EGFR Signaling Pathway; Insulin Signaling,STXBP1,Synaptic vesicle cycle,"Glutamate Neurotransmitter Release Cycle; Serotonin Neurotransmitter Release Cycle; Regulation of insulin secretion; Norepinephrine Neurotransmitter Release Cycle; Acetylcholine Neurotransmitter Release Cycle; Dopamine Neurotransmitter Release Cycle; Neurexins and neuroligins; GABA synthesis, release, reuptake and degradation",18,0,123.1,125.2,143.2,111.6,118.2,170.5,138.5,156.1,167.9,156.8,123.1,87.3,104.4,101.5,46.4,56,42.8,31.8,15.6,11,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9UL41,Paraneoplastic antigen Ma3 OS=Homo sapiens OX=9606 GN=PNMA3 PE=2 SV=3,0.025,FALSE,1.414,3,1,1,1,463,52.3,9.5,2.15,1,regulation of biological process,,metal ion binding,Pf14893,29944,ENSG00000183837.9,X,,PNMA3,,,0,0,150.1,153.6,146.8,151.1,215.4,214.2,232,279,199.3,198,150.1,107.1,107,137.4,84.6,70.3,71.7,56.9,18.5,13.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,P17032,Zinc finger protein 37A OS=Homo sapiens OX=9606 GN=ZNF37A PE=2 SV=3,0.025,FALSE,1.409,1,1,1,1,561,65.4,8.19,1.87,1,metabolic process;regulation of biological process,nucleus,DNA binding;metal ion binding,"Pf00096, Pf01352, Pf13465",7587,ENSG00000075407.18,10,,ZNF37A,,Generic Transcription Pathway,3,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q5H9J7,Protein BEX5 OS=Homo sapiens OX=9606 GN=BEX5 PE=1 SV=1,0.025,FALSE,1.404,21,1,1,1,111,12.6,4.84,2.32,1,,cytoplasm,protein binding,Pf04538,340542,ENSG00000184515.10,X,,BEX5,,,0,0,230.4,47.9,128.2,72,99.7,143,139,2179,435,2560,230.4,33.4,93.5,65.5,39.2,47,43,444.6,40.4,180,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,A0A0U1RRL5,ETS-related transcription factor Elf-1 (Fragment) OS=Homo sapiens OX=9606 GN=ELF1 PE=1 SV=1,0.025,FALSE,1.398,2,1,1,1,615,67,5.21,2.21,1,regulation of biological process,nucleus,DNA binding,"Pf00178, Pf12310",,ENSG00000120690.15,13,,,,,0,0,136.2,146.8,153.6,166.7,135.2,246.5,173.5,136.4,169.1,188.9,136.2,102.3,112,151.6,53.1,80.9,53.6,27.8,15.7,13.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q6P161,"39S ribosomal protein L54, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL54 PE=1 SV=1",0.025,FALSE,1.398,7,1,1,1,138,15.8,9.6,2.38,1,cell organization and biogenesis;metabolic process,membrane;mitochondrion;ribosome,RNA binding,Pf08561,116541,ENSG00000183617.4,19,,MRPL54,,Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination,6,0,164.4,172.8,176.9,175.8,200.3,182.3,218.5,206.2,303.3,381.3,164.4,120.5,129,159.9,78.7,59.9,67.5,42.1,28.1,26.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,B8ZZT4,Vesicle-associated membrane protein 8 OS=Homo sapiens OX=9606 GN=VAMP8 PE=1 SV=1,0.026,FALSE,1.394,8,1,1,1,99,11.2,5.03,2.82,1,cell organization and biogenesis;regulation of biological process;transport,cytoplasm;cytosol;endosome;membrane,protein binding,Pf00957,8673,ENSG00000118640.10,2,,VAMP8,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,A0A087X0T5,Protein N-terminal asparagine amidohydrolase OS=Homo sapiens OX=9606 GN=NTAN1 PE=1 SV=1,0.025,FALSE,1.393,5,1,1,1,205,23.4,5.85,2,1,metabolic process;response to stimulus,cytoplasm;nucleus,catalytic activity,Pf14736,123803,ENSG00000275779.4; ENSG00000157045.8,16; CHR_HSCHR16_1_CTG1,,NTAN1,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,A0A087WYW9,Mediator of RNA polymerase II transcription subunit 25 OS=Homo sapiens OX=9606 GN=MED25 PE=1 SV=1,0.025,FALSE,1.393,3,1,1,1,233,24.7,5.01,0,1,,,,"Pf11244, Pf11265",,ENSG00000104973.16,19,,,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,M0R3G1,Prp18 domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1,0.026,FALSE,1.392,4,1,1,1,203,23.2,6.15,2.43,1,cell organization and biogenesis;metabolic process,spliceosomal complex,catalytic activity,Pf02840,,ENSG00000282246.1,10,,,,,0,0,424.4,462.4,463.8,493.5,769.2,730.8,778.3,747.5,1009.2,1249.9,424.4,322.4,338.1,448.9,302.1,240,240.5,152.5,93.6,87.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q5VTI5,Pleckstrin homology domain-containing family A member 6 OS=Homo sapiens OX=9606 GN=PLEKHA6 PE=1 SV=1,0.026,FALSE,1.391,1,1,1,1,1068,119.2,8.92,2.58,1,,,,"Pf00169, Pf15413",22874,ENSG00000143850.13,1,,PLEKHA6,,,0,0,67.3,85.9,67.1,109.9,139.3,129.1,227,214.3,397,498.6,67.3,59.9,48.9,99.9,54.7,42.4,70.2,43.7,36.8,35.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9BQI3,Eukaryotic translation initiation factor 2-alpha kinase 1 OS=Homo sapiens OX=9606 GN=EIF2AK1 PE=1 SV=2,0.026,FALSE,1.391,2,1,1,1,630,71.1,5.99,0,1,cell differentiation;defense response;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm,catalytic activity;nucleotide binding;protein binding;RNA binding,"Pf00069, Pf07714",27102,ENSG00000086232.12,7,Translation Factors,EIF2AK1,Protein processing in endoplasmic reticulum; Herpes simplex infection; Epstein-Barr virus infection; Hepatitis C; Influenza A; Measles,,7,0,295.4,265.1,306.7,230.2,197.2,223.3,213.4,194.4,174.2,164.4,295.4,184.8,223.6,209.3,77.5,73.3,65.9,39.7,16.2,11.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9Y244,Proteasome maturation protein OS=Homo sapiens OX=9606 GN=POMP PE=1 SV=1,0.026,FALSE,1.389,5,1,1,1,141,15.8,5.11,0,1,cell organization and biogenesis,cytoplasm;cytosol;endoplasmic reticulum;membrane;nucleus,protein binding,Pf05348,51371,ENSG00000132963.7,13,,POMP,Proteasome,,1,0,55,53.6,54.4,67.8,68.1,81.7,58.4,71.5,103.2,164.8,55,37.4,39.6,61.7,26.8,26.8,18,14.6,9.6,11.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q8N130,Sodium-dependent phosphate transport protein 2C OS=Homo sapiens OX=9606 GN=SLC34A3 PE=1 SV=2,0.026,FALSE,1.388,1,1,1,1,599,63.5,8.27,1.97,1,cellular homeostasis;transport,cytoplasm;membrane,transporter activity,Pf02690,142680,ENSG00000198569.9,9,,SLC34A3,,Type II Na+/Pi cotransporters; Defective SLC34A3 causes Hereditary hypophosphatemic rickets with hypercalciuria (HHRH),9,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,C9JA05,Immunoglobulin J chain (Fragment) OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=1,0.026,FALSE,1.388,10,1,2,1,70,8.2,8.56,2.36,1,,,,Pf15097,,ENSG00000132465.10,4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q92551,Inositol hexakisphosphate kinase 1 OS=Homo sapiens OX=9606 GN=IP6K1 PE=1 SV=3,0.026,FALSE,1.388,2,1,1,1,441,50.2,7.24,0,1,metabolic process,cytoplasm;cytosol;nucleus,catalytic activity;nucleotide binding;protein binding,Pf03770,9807,ENSG00000176095.11,3,,IP6K1,Phosphatidylinositol signaling system,Synthesis of IPs in the nucleus; Synthesis of pyrophosphates in the cytosol,5,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q7Z6M4,"Transcription termination factor 4, mitochondrial OS=Homo sapiens OX=9606 GN=MTERF4 PE=1 SV=3",0.026,FALSE,1.382,6,1,1,1,381,43.9,4.82,0,1,cell organization and biogenesis;metabolic process;regulation of biological process;transport,cytosol;mitochondrion;organelle lumen,DNA binding;protein binding;RNA binding,,130916,ENSG00000122085.16,2,,MTERFD2; MTERF4,,rRNA modification in the mitochondrion,4,0,170.2,199.5,200.8,151.9,111.6,122.1,72.7,32.2,8.5,20.7,170.2,139.1,146.4,138.1,43.8,40.1,22.5,6.6,0.8,1.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,M0QZ39,Upstream stimulatory factor 2 (Fragment) OS=Homo sapiens OX=9606 GN=USF2 PE=1 SV=1,0.026,FALSE,1.381,8,1,2,1,86,9.4,8.68,4.3,1,,,,,,ENSG00000105698.15,19,,,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,D6RFX7,Protein FAM117A (Fragment) OS=Homo sapiens OX=9606 GN=FAM117A PE=1 SV=1,0.026,FALSE,1.381,5,1,1,1,223,23.5,9.76,3.22,1,,,,Pf15388,,ENSG00000121104.7,17,,,,,0,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9NWX5,Ankyrin repeat and SOCS box protein 6 OS=Homo sapiens OX=9606 GN=ASB6 PE=1 SV=1,0.026,FALSE,1.38,3,1,1,1,421,47.1,6.01,0,1,metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol,protein binding,"Pf00023, Pf07525, Pf12796, Pf13606, Pf13637, Pf13857",140459,ENSG00000148331.11,9,,ASB6,,Antigen processing: Ubiquitination & Proteasome degradation; Neddylation,7,0,70.3,70.3,80.8,62.2,67.4,80.5,67.2,50,59,78.3,70.3,49,58.9,56.6,26.5,26.4,20.8,10.2,5.5,5.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q9NYC9,"Dynein heavy chain 9, axonemal OS=Homo sapiens OX=9606 GN=DNAH9 PE=1 SV=3",0.026,FALSE,1.38,0,1,1,1,4486,511.6,5.91,3.15,1,cell organization and biogenesis;cellular component movement,cytoplasm;cytoskeleton,catalytic activity;motor activity;nucleotide binding;protein binding,"Pf03028, Pf07728, Pf08385, Pf08393, Pf12774, Pf12775, Pf12777, Pf12780, Pf12781",1770,ENSG00000007174.17,17,,DNAH9,Huntington's disease,,1,0,31,60.6,35.4,58,52.3,30.9,12.8,11.9,,,31,42.3,25.8,52.7,20.5,10.1,4,2.4,,,High,High,High,High,High,High,High,Not Found,High,Not Found,1,
FALSE,Medium,Master Protein,Q96SZ4,Zinc finger and SCAN domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ZSCAN10 PE=1 SV=1,0.026,FALSE,1.377,1,1,1,1,725,80.3,8.81,0,1,metabolic process;regulation of biological process,nucleus,DNA binding;metal ion binding,"Pf00096, Pf02023, Pf13465",84891,ENSG00000130182.7,16,,ZSCAN10,,Transcriptional regulation of pluripotent stem cells,2,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,Q5BJF6,Outer dense fiber protein 2 OS=Homo sapiens OX=9606 GN=ODF2 PE=1 SV=1,0.026,FALSE,1.377,1,1,1,1,829,95.3,7.62,1.95,1,cell differentiation;cell organization and biogenesis;development;metabolic process;regulation of biological process,cytoplasm;cytoskeleton;cytosol;nucleus,catalytic activity;motor activity;protein binding;structural molecule activity,"Pf00038, Pf01576, Pf02463, Pf03962, Pf04111, Pf05557, Pf05701, Pf07888, Pf10174, Pf12128, Pf13514",4957,ENSG00000136811.16,9,,ODF2,,Regulation of PLK1 Activity at G2/M Transition; AURKA Activation by TPX2; Anchoring of the basal body to the plasma membrane; Recruitment of NuMA to mitotic centrosomes; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes,16,0,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,1,
FALSE,Medium,Master Protein,H7C1Z9,Peptidylprolyl isomerase (Fragment) OS=Homo sapiens OX=9606 GN=FKBP14 PE=1 SV=1,0.026,FALSE,1.377,8,1,1,1,89,10,9.31,0,1,metabolic process,,catalytic activity,Pf00254,,ENSG00000106080.10,7,,,,,0,0,223,218.6,197.9,217.7,270.4,242.9,235.5,240.7,304.3,435.1,223,152.4,144.3,198.1,106.2,79.8,72.8,49.1,28.2,30.6,High,High,High,High,High,High,High,High,High,High,1,
